鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
鳥松區,土地,埔段1201~1230地號,605.0,,,,1090731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17568000,29038,,0.0,0,,RPQNMLLMQHPFFIE66DA,0.0,0.0,0.0,無
鳥松區,房地(土地+建物)+車位,大埤路涵碧巷1~30號,91.27,其他,,,1090802,土地2建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750518,114.38,3,2,1,有,有,5900000,51582,坡道平面,0.0,0,,RPXNMLLMQHPFFIE37DA,69.0,24.75,0.0,有
仁武區,房地(土地+建物),八德東路368巷61~90號,102.05,其他,,,1090725,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1090323,216.44,5,2,6,有,無,17180000,79375,,0.0,0,,RPPOMLLMQHPFFIE66DA,197.23,19.21,0.0,無
仁武區,房地(土地+建物),八德東路368巷61~90號,105.89,其他,,,1090731,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1090323,223.45,5,2,6,有,無,16200000,72499,,0.0,0,,RPQOMLLMQHPFFIE76DA,201.09,22.36,0.0,無
大社區,房地(土地+建物)+車位,大社路136巷1~30號,23.81,其他,,,1090629,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820228,130.1,3,2,2,有,有,3120000,23982,坡道機械,0.0,0,冷氣3台全戶燈飾,RPWNMLLLQHPFFIE17DA,74.92,17.1,0.0,有
仁武區,房地(土地+建物),澄仁路1~30號,86.14,其他,,,1090724,土地1建物1車位0,全,三層,透天厝,商業用,鋼筋混凝土造,0760630,148.65,5,2,4,有,無,11200000,75345,,0.0,0,壹樓空地，1樓~4樓後方空地增建。其他增建;,RPQPMLSKQHPFFIE37DA,124.5,24.15,0.0,無
鳥松區,房地(土地+建物),大昌路451~480號,103.0,其他,,,1090808,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790428,248.57,6,3,4,有,無,14580000,58656,,0.0,0,,RPSOMLSKQHPFFIE47DA,212.24,36.33,0.0,無
鼓山區,房地(土地+建物)+車位,美術館路241~270號,28.33,其他,,,1070623,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940819,221.16000000000003,4,2,2,有,有,10000000,45216,坡道平面,0.0,0,,RPSNMLOJQHPFFAE78EA,125.27,14.34,0.0,有
鼓山區,房地(土地+建物),美術南三路241~270號,13.5,其他,,,1090805,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921022,125.83000000000001,3,2,2,有,有,7350000,58412,,0.0,0,,RPOOMLSLQHPFFAE09EA,74.8,13.49,0.0,有
鼓山區,房地(土地+建物),銀川街61~90號,13.29,其他,,,1090815,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0710428,80.59,2,1,1,有,有,1500000,18613,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVOMLLMQHPFFAE56EA,57.39,0.0,3.25,有
苓雅區,房地(土地+建物)+車位,廣州一街121~150號,25.74,其他,,,1090803,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0731106,206.49,3,2,2,有,有,15800000,76517,坡道平面,0.0,0,,RPXNMLLMQHPFFBE76EA,143.75,0.0,12.28,有
前鎮區,房地(土地+建物),沱江街121~150號,3.95,其他,,,1090728,土地2建物1車位0,二十六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860527,81.52,2,1,1,有,有,4300000,52748,,0.0,0,,RPUNMLLMQHPFFCE56EA,55.67,5.8,0.0,有
三民區,房地(土地+建物),水源路255巷1~30號,27.54,其他,,,1090804,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681012,70.0,3,2,2,有,無,2350000,33571,,0.0,0,,RPQPMLSLQHPFFDE07EA,70.0,0.0,0.0,
三民區,房地(土地+建物),建工路203巷3弄1~30號,28.45,其他,,,1090810,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721125,80.39,3,2,2,有,無,3800000,47270,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVNMLLMQHPFFDE76EA,76.47,3.92,0.0,無
左營區,房地(土地+建物),立大路50巷1~30號,30.77,其他,,,1090804,土地1建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830902,181.86999999999998,3,2,3,有,有,14500000,79727,,0.0,0,含裝潢費;含傢俱設備費;,RPQOMLLMQHPFFEE09EA,157.84,9.33,0.0,有
左營區,房地(土地+建物),新莊一路181~210號,7.47,其他,,,1090730,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0880202,71.19,2,2,1,有,有,4100000,57592,,0.0,0,,RPQNMLLJRHPFFEE78EA,48.04,8.11,0.0,有
鼓山區,房地(土地+建物),美術東八街1~30號,12.29,其他,,,1090717,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710,100.78,1,2,1,有,有,6600000,65489,,0.0,0,,RPSOMLQJQHPFFAE98DA,58.57,5.63,0.0,有
鼓山區,房地(土地+建物),龍勝路151~180號,5.22,其他,,,1090807,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950809,54.989999999999995,1,1,1,有,有,3850000,70013,,0.0,0,,RPPOMLSLQHPFFAE09DA,32.19,4.14,0.0,有
前金區,房地(土地+建物),榮安街31~60號,26.0,其他,,,1090728,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0700824,142.31,1,1,1,有,有,5400000,37945,,0.0,0,,RPSOMLSLQHPFFAE76DA,109.67,0.0,0.0,有
鹽埕區,土地,府北段五小段211~240地號,3.09,其他,,,1090815,土地1建物0車位0,,,其他,,,,0.0,1,1,1,有,有,780000,252427,,0.0,0,,RPUNMLLJRHPFFAE68DA,0.0,0.0,0.0,有
鹽埕區,房地(土地+建物),府北路1~30號,2.56,其他,,,1090815,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701124,20.76,1,1,1,有,有,720000,34682,,0.0,0,,SPUNMLLJRHPFFAE78DA,0.0,0.0,0.0,有
新興區,房地(土地+建物),林森一路241~270號,6.14,其他,,,1090801,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0660627,61.48,1,1,1,有,有,2000000,32531,,0.0,0,,RPPPMLQLQHPFFBE09DA,52.65,0.0,0.0,有
新興區,房地(土地+建物),林森一路241~270號,6.14,其他,,,1090801,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0660627,61.48,1,1,1,有,有,2000000,32531,,0.0,0,,RPRPMLQLQHPFFBE66DA,52.65,0.0,0.0,有
苓雅區,房地(土地+建物),林森二路1~30號,7.9,其他,,,1090817,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780114,85.91,2,1,1,有,有,4750000,55290,,0.0,0,,RPVPMLQLQHPFFBE07DA,62.13,0.0,7.68,有
苓雅區,土地,福裕段1351~1380地號,65.0,其他,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8200000,126154,,0.0,0,未登記建物;,RPUOMLRLQHPFFBE96DA,0.0,0.0,0.0,無
苓雅區,房地(土地+建物),四維四路1~30號,10.04,其他,,,1090803,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0700625,101.72,3,1,2,有,有,4200000,41290,,0.0,0,,RPTOMLLLQHPFFBE88DA,85.48,0.0,13.97,有
苓雅區,房地(土地+建物),七賢一路121~150號,3.24,其他,,,1090731,土地1建物1車位0,十一層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,60.260000000000005,2,2,1,有,有,5150000,85463,,0.0,0,,RPUNMLSLQHPFFBE96DA,34.35,4.92,0.0,有
苓雅區,房地(土地+建物)+車位,五權街32巷1~30號,13.01,其他,,,1090810,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820619,89.07,4,2,2,有,無,4080000,45807,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPOOMLSLQHPFFBE09DA,50.59,8.56,0.0,有
苓雅區,房地(土地+建物)+車位,中正一路121~150號,9.89,其他,,,1090806,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921105,121.89000000000001,3,2,2,有,有,8000000,65633,坡道機械,0.0,0,,RPPNMLTLQHPFFBE56DA,74.04,6.36,0.0,有
苓雅區,房地(土地+建物),和平一路241~270號,11.59,其他,,,1090731,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0731105,107.1,3,2,2,有,有,4250000,39683,,0.0,0,,RPVNMLRKQHPFFBE86DA,88.33,2.99,1.8,
小港區,房地(土地+建物),飛機路479巷1~30號,27.98,其他,,,1090804,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691229,88.71,3,2,2,有,無,2500000,28182,,0.0,0,,RPUNMLTJQHPFFCE96DA,81.94,0.0,0.0,無
前鎮區,房地(土地+建物),精忠街132巷1~30號,28.8,其他,,,1090808,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700304,72.28,3,2,2,有,無,2300000,31821,,0.0,0,陽台未登記,RPOPMLKKQHPFFCE38DA,72.28,0.0,0.0,無
前鎮區,房地(土地+建物),一心二路181~210號,2.28,其他,,,1090819,土地1建物1車位0,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831001,38.5,1,1,1,有,有,1830000,47532,,0.0,0,陽台外推;,RPWOMLTKQHPFFCE37DA,21.7,5.04,0.0,有
小港區,房地(土地+建物)+車位,山明路181~210號,16.74,其他,,,1090801,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021004,146.95,3,2,2,有,有,7900000,53760,坡道平面,15.13,0,,RPTNMLLLQHPFFCE88DA,77.98,11.3,0.0,有
小港區,土地,坪鳳段61~90地號,540.25,其他,,,1090630,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20100000,37205,,0.0,0,,RPQPMLKKPHPFFCE48DA,0.0,0.0,0.0,無
三民區,房地(土地+建物)+車位,北平一街31~60號,24.45,其他,,,1071019,土地1建物1車位1,一層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,194.3,0,0,0,無,有,14320000,72466,坡道平面,23.6,1950000,預售屋、或土地及建物分次登記案件;,RPQRMLRKPHPFFDE86DA,100.31,10.61,0.0,有
前鎮區,房地(土地+建物)+車位,崗山北街301~330號,25.36,其他,,,1090810,土地2建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810225,195.18,4,2,2,有,有,8000000,40986,坡道平面,30.9,0,,RPUNMLPLQHPFFCE76DA,145.91,14.53,0.0,有
小港區,房地(土地+建物),高坪八路31~60號,28.7,其他,,,1090730,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其它登記事項,見其它登記事項,1090611,80.12,2,1,1,有,無,3980000,49675,,0.0,0,,RPXPMLPLQHPFFCE27DA,57.64,5.67,0.0,有
小港區,房地(土地+建物),高坪八路31~60號,28.7,其他,,,1090803,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),見其它登記事項,見其它登記事項,1090611,80.12,2,1,1,有,無,3550000,44309,,0.0,0,,RPPQMLPLQHPFFCE56DA,57.64,5.67,0.0,有
小港區,房地(土地+建物)+車位,義興街31~60號,26.39,其他,,,1090816,土地1建物1車位1,一層，夾層,六層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0810430,162.66,3,2,2,有,有,5500000,33813,坡道平面,0.0,0,,RPQOMLQLQHPFFCE56DA,118.16,9.8,0.0,有
前鎮區,房地(土地+建物)+車位,班超路1~30號,12.44,其他,,,1090806,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070306,109.64,2,2,1,有,有,5440000,51868,坡道機械,20.76,830000,,RPSOMLSLQHPFFCE96DA,48.59,8.0,0.0,有
前鎮區,土地,憲德段541~570地號,513.0,其他,,,1090630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9440000,18402,,0.0,0,包含公共設施保留地用地;,RPXOMLSLQHPFFCE47DA,0.0,0.0,0.0,無
前鎮區,房地(土地+建物)+車位,南寧街1~30號,18.96,其他,,,1090625,土地2建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060608,194.9,3,2,2,有,有,13900000,66518,坡道平面,15.25,1950000,,RPOPMLSLQHPFFCE66DA,85.7,32.08,0.0,有
前鎮區,房地(土地+建物)+車位,光華二路1~30號,11.76,其他,,,1090808,土地2建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060608,120.41,2,2,1,有,有,9400000,72746,坡道平面,15.25,1750000,,RPPPMLSLQHPFFCE76DA,54.27,14.58,0.0,有
小港區,土地,坪頂段61~90地號,318.33,其他,,,1090723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9600000,30157,,0.0,0,,RPPOMLSLQHPFFCE66DA,0.0,0.0,0.0,無
小港區,房地(土地+建物),高坪五十二街121~150號,119.9,其他,,,1090701,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1001201,170.04,5,2,4,有,無,8600000,50576,,0.0,0,其他增建;,RPWNMLSLQHPFFCE27DA,157.6,12.44,0.0,無
前鎮區,房地(土地+建物),港壽街271~300號,72.0,其他,,,1090817,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0671009,133.39,8,2,5,有,無,9500000,71220,,0.0,0,其他增建;,RPPNMLLMQHPFFCE58DA,133.39,0.0,0.0,無
小港區,土地,宏明段451~480地號,357.08,其他,,,1090625,土地1建物1車位0,一層,一層,其他,住家用,鋼造,0860903,218.44,0,0,0,有,無,38880000,108883,,0.0,0,未登記建物;,RPUNMLLJRHPFFCE88DA,0.0,0.0,0.0,無
前鎮區,房地(土地+建物),英明一路131巷1~30號,19.3,其他,,,1090812,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691114,61.62,3,2,1,有,無,2200000,35703,,0.0,0,,RPROMLLMQHPFFCE88DA,61.62,0.0,0.0,無
三民區,房地(土地+建物)+車位,北平一街31~60號,17.68,其他,,,1070817,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,148.41,3,2,2,有,有,9660000,62161,坡道平面,21.16,1750000,預售屋、或土地及建物分次登記案件;,RPRPMLLLQHPFFDE98DA,67.98,14.43,0.0,有
三民區,房地(土地+建物)+車位,北平一街31~60號,17.68,其他,,,1070926,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,142.51,3,2,2,有,有,8920000,58377,坡道平面,21.4,1850000,預售屋、或土地及建物分次登記案件;,RPPNMLKLQHPFFDE48DA,66.95,11.61,0.0,有
三民區,房地(土地+建物)+車位,北平一街31~60號,17.68,其他,,,1070802,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,143.14,3,2,2,有,有,9170000,60950,坡道平面,21.4,1750000,預售屋、或土地及建物分次登記案件;,RPQNMLKLQHPFFDE58DA,66.95,11.92,0.0,有
三民區,房地(土地+建物)+車位,北平一街31~60號,17.68,其他,,,1070813,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,143.05,3,2,2,有,有,8940000,58693,坡道平面,21.4,1800000,預售屋、或土地及建物分次登記案件;,RPWNMLKLQHPFFDE56DA,66.95,11.91,0.0,有
三民區,房地(土地+建物)+車位,北平一街31~60號,17.68,其他,,,1070925,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,143.14,3,2,2,有,有,9180000,61032,坡道平面,21.4,1750000,預售屋、或土地及建物分次登記案件;,RPXNMLKLQHPFFDE66DA,66.95,11.92,0.0,有
三民區,房地(土地+建物)+車位,北平一街31~60號,17.68,其他,,,1070926,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,142.6,3,2,2,有,有,8860000,57876,坡道平面,21.48,1850000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,RPROMLKLQHPFFDE78DA,66.95,11.54,0.0,有
三民區,房地(土地+建物)+車位,北平一街31~60號,17.9,其他,,,1070917,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,148.57999999999998,3,2,2,有,有,8480000,52524,坡道平面,21.4,1800000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,RPSOMLKLQHPFFDE88DA,67.98,14.52,0.0,有
三民區,房地(土地+建物)+車位,十全一路241~270號,8.25,其他,,,1070411,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090605,136.29000000000002,2,2,2,有,有,9980000,77356,坡道平面,27.96,1600000,,RPUOMLRJQHPFFDE96DA,64.53,4.81,0.0,有
三民區,房地(土地+建物)+車位,北平一街31~60號,21.61,其他,,,1070806,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,180.42000000000002,4,2,2,有,有,11510000,60747,坡道平面,21.4,1850000,預售屋、或土地及建物分次登記案件;,RPPOMLMKQHPFFDE68DA,86.12,17.29,0.0,有
三民區,土地,灣興段841~870地號,55.83,其他,,,1090730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2650000,47466,,0.0,0,水利地承購;,RPUOMLSLQHPFFDE27DA,0.0,0.0,0.0,無
三民區,房地(土地+建物),金鼎路114巷1~30號,28.85,其他,,,1090805,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700402,81.36999999999999,3,2,2,有,無,2380000,29249,,0.0,0,,RPRNMLLMQHPFFDE88DA,70.99,0.0,10.01,無
三民區,房地(土地+建物),大連街361~390號,4.27,其他,,,1090809,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970116,35.5,1,1,1,有,有,2850000,80282,,0.0,0,,RPTNMLLMQHPFFDE09DA,16.93,4.84,0.0,有
三民區,土地,鼎泰段1411~1440地號,29.37,其他,,,1090820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3934910,133977,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLLMQHPFFDE68DA,0.0,0.0,0.0,無
三民區,房地(土地+建物)+車位,十全一路241~270號,8.25,其他,,,1070320,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090605,136.29000000000002,2,2,2,有,有,10030000,75972,坡道平面,27.96,1800000,預售屋、或土地及建物分次登記案件;,RPOOMLOLQHPFFDE88DA,64.53,4.81,0.0,有
三民區,房地(土地+建物),民族一路61~90號,3.94,其他,,,1090818,土地1建物1車位0,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,71.32,2,1,1,有,有,3160000,44307,,0.0,0,,RPUPMLPLQHPFFDE07DA,52.67,2.51,0.0,有
三民區,房地(土地+建物),建工路433巷1~30號,22.3,其他,,,1090808,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690122,82.17,3,2,2,有,無,2700000,32859,,0.0,0,,RPPNMLRLQHPFFDE56DA,82.17,0.0,0.0,無
三民區,房地(土地+建物)+車位,北平一街31~60號,21.61,其他,,,1070804,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,180.42000000000002,4,2,2,有,有,11670000,61753,坡道平面,21.4,1850000,預售屋、或土地及建物分次登記案件;,RPVOMLQJQHPFFDE96DA,86.12,17.29,0.0,有
三民區,房地(土地+建物),吉林街301~330號,17.03,其他,,,1070928,土地1建物1車位0,一層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,141.39,0,0,0,無,有,16380000,115850,,0.0,0,預售屋、或土地及建物分次登記案件;,RPPOMLNJQHPFFDE68DA,86.02,5.73,0.0,有
三民區,房地(土地+建物)+車位,十全一路241~270號,12.01,其他,,,1070405,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090605,197.75,3,2,2,有,有,12880000,65257,坡道平面,27.96,1800000,,RPRQMLKMPHPFFDE98DA,84.15,24.52,0.0,有
三民區,房地(土地+建物)+車位,北平一街31~60號,15.5,其他,,,1071120,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090422,132.67000000000002,3,2,2,有,有,8660000,62962,坡道機械,11.01,1000000,預售屋、或土地及建物分次登記案件;,RPWPMLTLPHPFFDE57DA,66.95,11.91,0.0,有
三民區,房地(土地+建物)+車位,十全一路241~270號,8.25,其他,,,1070414,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090605,136.29000000000002,2,2,2,有,有,9180000,70894,坡道平面,27.96,1500000,,RPOOMLQLPHPFFDE98DA,64.53,4.81,0.0,有
三民區,房地(土地+建物)+車位,十全一路241~270號,8.25,其他,,,1070124,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090605,136.29000000000002,2,2,2,有,有,8900000,68310,坡道平面,27.96,1500000,,RPWNMLQLPHPFFDE07DA,64.53,4.81,0.0,有
三民區,房地(土地+建物)+車位,十全一路241~270號,12.16,其他,,,1070328,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090605,200.12,3,2,2,有,有,13580000,68425,坡道平面,27.96,1800000,,RPVRMLQLPHPFFDE37DA,85.66,24.5,0.0,有
楠梓區,房地(土地+建物)+車位,土庫二路181~210號,13.11,其他,,,1090628,土地2建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,126.95,3,2,2,有,有,6280000,49468,坡道平面,23.18,0,,RPXUMLNJPHPFFEE47DA,57.83,9.59,0.0,有
楠梓區,房地(土地+建物),楠梓東街91~120號,36.0,其他,,,1090704,土地1建物1車位0,全,一層,透天厝,,加強磚造,0561101,39.44,8,2,2,有,無,4300000,109026,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;其他增建;,RPOPMLSLPHPFFEE76DA,39.44,0.0,0.0,無
三民區,房地(土地+建物)+車位,文安南街1~30號,43.7,其他,,,1090709,土地1建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,293.40999999999997,4,1,2,有,有,23450000,79922,坡道平面,57.84,0,,RPSOMLSLPHPFFDE96DA,122.41,29.25,0.0,有
三民區,房地(土地+建物),九如一路421~450號,76.06,其他,,,1090721,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0680816,200.8,5,2,7,有,無,22000000,109562,,0.0,0,頂樓加蓋;其他增建;,RPOPMLKMPHPFFDE58DA,200.8,0.0,0.0,無
三民區,房地(土地+建物),義德路1~30號,21.75,其他,,,1090801,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730509,83.94,2,2,2,有,無,3150000,37527,,0.0,0,陽台外推;,RPUNMLOJQHPFFDE56DA,82.1,0.0,1.84,無
三民區,房地(土地+建物)+車位,文安南街1~30號,29.96,其他,,,1090716,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,189.43,3,1,2,有,有,14850000,78393,坡道平面,28.92,0,,RPXNMLQJQHPFFDE07DA,84.03,19.21,0.0,有
三民區,房地(土地+建物)+車位,文安南街1~30號,27.29,其他,,,1090711,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090520,155.41,3,1,2,有,有,11200000,72067,坡道平面,28.92,0,,RPQRMLQJQHPFFDE76DA,76.52,4.9,0.0,有
三民區,房地(土地+建物),大豐二路181~210號,66.07,其他,,,1090815,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0650823,146.96,4,2,4,有,無,18180000,123707,,0.0,0,頂樓加蓋;含租約;,RPQNMLRLQHPFFDE66DA,146.96,0.0,0.0,無
三民區,房地(土地+建物),覺民路285巷31~60號,10.22,其他,,,1090818,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040813,79.74,2,2,1,有,有,4300000,53925,,0.0,0,,RPWPMLOLQHPFFDE17DA,44.41,7.49,0.0,有
三民區,房地(土地+建物)+車位,文濱路17巷31~60號,27.08,其他,,,1090802,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030610,170.88,3,2,2,有,有,13460000,78769,坡道平面,28.02,0,,RPTNMLOLQHPFFDE66DA,81.51,12.14,0.0,有
三民區,房地(土地+建物),大順二路301~330號,206.78,其他,,,1090714,土地1建物1車位0,全,三層,透天厝,住商用,鋼骨混凝土造,0831029,421.27,0,0,0,無,無,55160000,130937,,0.0,0,,RPQNMLLMQHPFFDE78DA,421.27,0.0,0.0,無
三民區,房地(土地+建物),遼寧一街1~30號,57.9,其他,,,1090704,土地2建物1車位0,全,五層,透天厝,,鋼筋混凝土造,0721111,211.05,5,5,3,有,無,12200000,57806,,0.0,0,,RPOOMLLMQHPFFDE68DA,190.05,0.0,21.0,無
三民區,房地(土地+建物),寶鼎街48巷31~60號,62.0,其他,,,1090727,土地1建物1車位0,全,二層,透天厝,,加強磚造,0730926,89.82,3,2,3,有,無,4000000,44534,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUOMLLMQHPFFDE66DA,89.82,0.0,6.82,無
三民區,房地(土地+建物),澄和路91~120號,30.66,其他,,,1090817,土地1建物1車位0,全,十五層,透天厝,住商用,鋼筋混凝土造,0830510,206.79,2,2,3,有,有,14200000,68669,,0.0,0,集合住宅的透天房屋,RPWOMLLMQHPFFDE86DA,155.84,9.55,0.0,無
三民區,房地(土地+建物),正忠路241~270號,6.28,其他,,,1090804,土地1建物1車位0,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840509,80.00999999999999,2,2,2,有,有,3600000,44994,,0.0,0,,RPSPMLLMQHPFFDE56DA,64.16,6.0,0.0,有
