鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
信義區,土地,和段二小段,22.87,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3321600,145238,,0.0,0,,RPPNMLRKQHPFFDA78EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,12.99,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23518,1810,,0.0,0,,SPPNMLRKQHPFFDA88EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,359.97,其他,,,1081002,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52267200,145199,,0.0,0,,RPQNMLRKQHPFFDA88EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,172.12,其他,,,1081002,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1062500,6173,,0.0,0,,SPQNMLRKQHPFFDA98EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,22.87,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3321600,145238,,0.0,0,,RPWOMLLLQHPFFDA09EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,12.99,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23518,1810,,0.0,0,,SPWOMLLLQHPFFDA56EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,22.87,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3321600,145238,,0.0,0,,RPXOMLLLQHPFFDA56EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,12.99,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23518,1810,,0.0,0,,SPXOMLLLQHPFFDA66EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,22.87,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3321600,145238,,0.0,0,,RPOPMLLLQHPFFDA38EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,12.99,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23518,1810,,0.0,0,,SPOPMLLLQHPFFDA48EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,22.87,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3321600,145238,,0.0,0,,RPPPMLLLQHPFFDA48EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,12.99,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23518,1810,,0.0,0,,SPPPMLLLQHPFFDA58EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,22.87,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3321600,145238,,0.0,0,,RPQPMLLLQHPFFDA58EA,0.0,0.0,0.0,無
信義區,土地,和段二小段,12.99,其他,,,1081002,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23518,1810,,0.0,0,,SPQPMLLLQHPFFDA68EA,0.0,0.0,0.0,無
松山區,房地(土地+建物),八德路二段361~390號,8.02,其他,,,1090820,土地1建物2車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750115,83.57,4,2,2,有,有,17880000,213952,,0.0,0,,RPXNMLLJRHPFFDA98EA,66.6,0.47,0.0,有
信義區,房地(土地+建物),吳興街284巷39弄1~30號,0.27,其他,,,1090819,土地1建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0760916,1.06,3,1,2,有,無,130330,124124,,0.0,0,,RPVOMLRKQHPFFDA86EA,0.0,0.0,0.0,無
南港區,房地(土地+建物),忠孝東路六段212巷1弄1~30號,34.0,其他,,,1090821,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,94.11,3,2,1,有,無,14200000,150887,,0.0,0,,RPVOMLMJRHPFFDA98EA,94.11,0.0,0.0,無
南港區,房地(土地+建物),福德街373巷31~60號,21.15,其他,,,1090730,土地1建物1車位0,十八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870521,128.45,3,2,1,有,有,17800000,138575,,0.0,0,陽台外推;,RPWOMLRKRHPFFDA07EA,70.52,0.0,7.89,
內湖區,車位,星雲街168巷1~30號,0.99,其他,,,1090820,土地1建物1車位1,,,其他,,,,44.28,0,0,0,有,有,2600000,,坡道平面,44.28,2600000,僅車位交易;,RPWNMLSLQHPFFCA96EA,0.0,0.0,0.0,有
中山區,房地(土地+建物),長安東路一段1~30號,10.88,其他,,,1090724,土地1建物2車位0,三層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0771219,139.26,3,0,3,有,有,21000000,150797,,0.0,0,,RPQNMLLJRHPFFCA18EA,106.02,0.0,0.0,有
中山區,房地(土地+建物),大直街39巷1~30號,30.3,其他,,,1090715,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730301,108.58,3,2,2,有,無,18800000,173144,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPOMLLJRHPFFCA18EA,94.24,0.0,11.89,無
中山區,房地(土地+建物),德惠街31~60號,6.8,其他,,,1090804,土地1建物2車位0,四層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0710227,87.25999999999999,3,2,2,有,有,12080000,138437,,0.0,0,陽台外推;,RPQOMLLJRHPFFCA28EA,71.09,0.0,5.38,有
中山區,房地(土地+建物),林森北路421~450號,4.05,其他,,,1090730,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850617,39.22,1,1,1,有,有,6200000,158083,,0.0,0,陽台外推;夾層;,RPUNMLMJRHPFFCA68EA,22.37,0.0,7.3,有
中山區,房地(土地+建物),雙城街17巷1~30號,5.65,其他,,,1090811,土地1建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0941207,53.9,0,0,0,無,有,26300000,487941,,0.0,0,,RPUOMLLJRHPFFCA68EA,33.67,0.0,4.47,有
內湖區,房地(土地+建物)+車位,星雲街168巷1~30號,16.76,其他,,,1090817,土地1建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841116,114.27,2,2,1,有,有,17380000,152096,坡道平面,0.0,2500000,,RPVOMLLJRHPFFCA78EA,50.28,2.65,7.4,有
內湖區,房地(土地+建物),內湖路一段629巷101弄1~30號,32.22,其他,,,1090727,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731205,104.63,3,2,2,有,有,21150000,202141,,0.0,0,,RPWOMLLJRHPFFCA88EA,91.98,9.09,0.0,無
內湖區,房地(土地+建物),麗山街31~60號,27.62,其他,,,1090818,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711004,100.66,3,2,2,有,無,14500000,144049,,0.0,0,,RPXOMLLJRHPFFCA98EA,86.03,0.0,11.79,無
內湖區,房地(土地+建物),星雲街168巷31~60號,7.5,其他,,,1090725,土地1建物1車位0,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860124,38.5,1,1,1,有,有,8030000,208571,,0.0,0,陽台外推;夾層;,RPRPMLLMQHPFFCA68EA,23.63,0.0,3.22,有
大安區,房地(土地+建物),建國南路二段91~120號,21.13,其他,,,1090726,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750415,108.05,3,2,2,有,有,27000000,249884,,0.0,0,,RPSNMLKLQHPFFFA58DA,74.74,0.55,10.59,有
大安區,土地,金華段一小段661~690地號,1.85,其他,,,1090811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,336000,181622,,0.0,0,包含公共設施保留地用地;,RPWOMLQLQHPFFFA07DA,0.0,0.0,0.0,無
大安區,房地(土地+建物),臨江街118巷1弄1~30號,11.66,其他,,,1090715,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700630,40.52,2,0,2,有,無,7600000,187562,,0.0,0,,RPPNMLRLQHPFFFA98DA,35.04,0.0,5.48,無
大安區,房地(土地+建物),辛亥路二段91~120號,27.0,其他,,,1090722,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,74.0,1,1,1,有,無,18100000,244595,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUNMLRLQHPFFFA86DA,74.01,0.0,0.0,無
大安區,房地(土地+建物),東豐街1~30號,37.5,其他,,,1090418,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),,加強磚造,,96.62,0,0,0,無,無,43500000,450217,,0.0,0,,RPVNMLRLQHPFFFA96DA,96.62,0.0,0.0,無
文山區,房地(土地+建物),景仁街79巷1~30號,35.25,其他,,,1090806,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0570503,102.41,3,2,1,有,無,14000000,136705,,0.0,0,,RPUNMLLJRHPFFAA38EA,88.27,0.0,14.14,無
文山區,房地(土地+建物)+車位,秀明路一段129巷61~90號,156.75,其他,,,1090801,土地1建物1車位2,一層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070302,262.41999999999996,4,2,2,有,有,35000000,133374,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUNMLMJRHPFFAA48EA,123.34,0.0,10.85,有
文山區,房地(土地+建物)+車位,木新路三段232巷7弄1~30號,38.16,其他,,,1090728,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960215,218.32,4,2,2,有,有,32000000,146574,坡道平面,17.68,0,親友、員工、共有人或其他特殊關係間之交易;,RPQNMLLJRHPFFAA97EA,132.2,14.53,12.27,有
中正區,車位,南昌路一段91~120號,0.58,其他,,,1090824,土地1建物1車位1,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,0980403,21.88,0,0,0,有,有,970000,,塔式車位,0.0,970000,親友、員工、共有人或其他特殊關係間之交易;僅車位交易;,RPSNMLLJRHPFFAA18EA,0.0,0.0,0.0,有
大同區,房地(土地+建物),歸綏街211~240號,26.0,其他,,,1090810,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,88.51,2,1,1,有,無,12000000,135578,,0.0,0,,RPWNMLLJRHPFFBA68EA,88.51,0.0,0.0,無
大同區,房地(土地+建物),保安街72巷1~30號,12.46,其他,,,1090818,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970612,62.66,3,2,1,有,有,13550000,216246,,0.0,0,陽台外推;夾層;其他增建;,RPXNMLLJRHPFFBA78EA,29.62,0.0,11.1,有
大同區,房地(土地+建物),民權西路211~240號,5.61,其他,,,1090807,土地3建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,59.129999999999995,1,1,1,有,有,14520000,245561,,0.0,0,,RPQNMLLJRHPFFBA08EA,37.88,0.0,3.56,有
大同區,房地(土地+建物),民權西路211~240號,5.48,其他,,,1090807,土地3建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,57.94,1,1,1,有,有,14230000,245599,,0.0,0,,RPRNMLLJRHPFFBA18EA,37.06,0.0,3.56,有
大同區,房地(土地+建物),民權西路211~240號,8.53,其他,,,1090714,土地3建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,90.12,2,2,1,有,有,23060000,255881,,0.0,0,,RPSNMLLJRHPFFBA28EA,58.66,0.0,4.48,有
中正區,房地(土地+建物),忠孝東路一段151~180號,6.45,其他,,,1090710,土地1建物2車位0,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0690205,59.72,6,0,0,有,有,11900000,199230,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;陽台外推;,RPWNMLNJQHPFFBA78EA,44.39,0.0,3.18,有
士林區,房地(土地+建物),延平北路八段2巷153弄61~90號,899.0,其他,,,1090717,土地1建物1車位0,全,,透天厝,住家用,磚造,0510530,335.24,4,4,4,有,無,68000000,202840,,0.0,0,,RPXNMLSLQHPFFEA17DA,335.2,0.0,0.0,無
士林區,房地(土地+建物),中山北路六段427巷6弄1~30號,33.2,其他,,,1090707,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660215,122.09,4,2,2,有,無,18000000,147432,,0.0,0,陽台外推;其他增建;,RPTNMLLJRHPFFEA58DA,107.52,0.0,14.57,無
士林區,房地(土地+建物)+車位,天母北路61~90號,16.72,其他,,,1090712,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860808,114.86,1,2,1,有,有,18300000,159324,坡道平面,0.0,0,陽台外推;,RPPNMLLJRHPFFEA18DA,47.14,0.0,9.83,有
士林區,房地(土地+建物),天母西路38巷1~30號,30.21,其他,,,1090808,土地1建物1車位0,十一層，見其他登記事項,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061124,195.82,3,2,2,有,有,76880000,392605,,0.0,0,夾層;,RPQNMLLJRHPFFEA28DA,103.54,15.42,6.91,有
士林區,土地,溪洲段三小段631~660地號,34.59,其他,,,1090827,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2102400,60781,,0.0,0,,RPRNMLLJRHPFFEA38DA,0.0,0.0,0.0,無
北投區,房地(土地+建物),實踐街1~30號,13.38,其他,,,1090801,土地1建物2車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601105,44.879999999999995,2,1,1,有,無,7780000,173351,,0.0,0,陽台外推;,RPOPMLSLQHPFFEA09DA,37.58,0.0,4.68,無
北投區,房地(土地+建物)+車位,中山北路七段219巷3弄271~300號,57.08,其他,,,1090717,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960824,128.01999999999998,2,2,2,有,有,23000000,179659,坡道機械,0.0,0,,RPPOMLLMQHPFFEA48DA,74.64,2.8,9.03,有
士林區,房地(土地+建物)+車位,士商路151~180號,20.95,其他,,,1090620,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,147.1,3,1,1,有,有,30000000,259369,坡道平面,42.23,2800000,,RPXNMLMKQHPFFEA09DA,60.64,4.74,3.92,有
士林區,房地(土地+建物)+車位,士商路151~180號,29.96,其他,,,1090215,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,198.51999999999998,0,0,0,無,有,52000000,311600,坡道平面,42.23,3300000,,RPPOMLMKQHPFFEA38DA,88.16,11.49,4.96,有
士林區,房地(土地+建物)+車位,士商路151~180號,20.95,其他,,,1090215,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,146.95,0,0,0,無,有,35900000,311306,坡道平面,42.23,3300000,,RPQOMLMKQHPFFEA48DA,60.64,4.59,3.92,有
士林區,房地(土地+建物)+車位,士商路151~180號,29.96,其他,,,1090607,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,198.51999999999998,3,2,2,有,有,43120000,258622,坡道平面,42.23,2700000,,RPXQMLSJPHPFFEA17DA,88.16,11.5,4.96,有
信義區,房地(土地+建物),信安街151~180號,13.08,其他,,,1090731,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720712,116.34,3,2,2,有,有,23150000,198986,,0.0,0,陽台外推;其他增建;,RPXNMLMLQHPFFDA09DA,84.87,0.0,10.57,有
松山區,房地(土地+建物),民生東路五段181~210號,10.17,其他,,,1090724,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0721229,121.65,3,2,1,有,有,20200000,166050,,0.0,0,陽台外推;,RPQOMLQLQHPFFDA88DA,88.92,0.0,11.72,有
松山區,車位,敦化北路222巷18弄1~30號,6.17,其他,,,1090811,土地1建物1車位1,見使用執照,七層,其他,見使用執照,鋼筋混凝土造,0720526,32.68,0,0,0,有,有,3500000,,坡道平面,0.0,3500000,僅車位交易;,RPTNMLRLQHPFFDA56DA,0.0,0.0,0.0,有
松山區,房地(土地+建物),南京東路五段211~240號,7.83,其他,,,1090805,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711110,88.07,2,1,1,有,有,16500000,187351,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPROMLLJRHPFFDA38DA,63.75,0.0,9.36,有
松山區,房地(土地+建物),八德路四段36巷31~60號,23.98,其他,,,1090715,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.66,2,2,2,有,無,17000000,187514,,0.0,0,客廳與主臥陽台外推陽台外推;,RPWOMLLJRHPFFDA88DA,67.66,0.0,13.06,無
松山區,房地(土地+建物)+車位,八德路三段151~180號,12.98,其他,,,1090817,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070331,182.63,3,2,2,有,有,50000000,325692,坡道平面,39.55,3400000,,RPVNMLLMQHPFFDA88DA,84.47,6.89,5.59,有
松山區,房地(土地+建物),三民路136巷1~30號,35.0,其他,,,1090710,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591218,95.79,3,2,2,有,無,17250000,180081,,0.0,0,其他增建;,RPPNMLRJQHPFFDA58DA,84.68,0.0,11.12,無
信義區,房地(土地+建物),松德路181~210號,20.68,其他,,,1090627,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.09,2,2,1,有,有,17100000,172570,,0.0,0,,RPQRMLMLPHPFFDA68DA,62.02,0.0,7.9,有
內湖區,房地(土地+建物),環山路一段59巷10弄1~30號,33.72,其他,,,1090727,土地4建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680910,99.66,5,0,5,有,無,14770000,148204,,0.0,0,陽台外推;其他增建;,RPORMLLMQHPFFCA48DA,90.92,0.0,8.74,無
內湖區,房地(土地+建物),內湖路二段179巷224弄1~30號,191.0,其他,,,1090730,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0620223,163.89,5,2,4,有,無,52000000,317286,,0.0,0,,RPPPMLLJRHPFFCA18DA,163.89,0.0,0.0,無
內湖區,房地(土地+建物)+車位,成功路二段361~390號,19.39,其他,,,1090812,土地2建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860113,169.61,3,2,2,有,有,24300000,143261,坡道平面,0.0,0,,RPPOMLLJRHPFFCA08DA,85.6,2.56,10.6,有
內湖區,房地(土地+建物)+車位,星雲街168巷1~30號,16.27,其他,,,1090731,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841116,107.85,1,1,1,有,有,15800000,146500,坡道平面,0.0,0,含土地增值稅或其他稅費;含仲介費;陽台外推;,RPRQMLSLQHPFFCA66DA,47.93,0.0,5.98,有
中山區,房地(土地+建物)+車位,中山北路二段65巷1~30號,13.37,其他,,,1060117,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090428,137.18,0,0,0,無,有,31860000,302519,坡道平面,41.12,2800000,預售屋、或土地及建物分次登記案件;,RPWOMLSLQHPFFCA96DA,56.97,1.74,2.91,有
內湖區,房地(土地+建物),民權東路六段180巷42弄1~30號,4.94,其他,,,1090731,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,56.67999999999999,0,0,0,無,有,12800000,225829,,0.0,0,含土地增值稅或其他稅費;含仲介費;,RPTNMLLLQHPFFCA48DA,30.09,2.04,5.63,有
中山區,房地(土地+建物),長安東路二段151~180號,13.85,其他,,,1090716,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0720127,156.95,3,2,2,有,有,29000000,184772,,0.0,0,,RPRNMLPKQHPFFCA58DA,130.67,0.0,0.0,有
大安區,房地(土地+建物),仁愛路四段266巷15弄1~30號,24.31,其他,,,1090730,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.28,3,2,2,有,有,28680000,230769,,0.0,0,其他增建;,RPPOMLLLQHPFFFA58EA,105.29,0.0,15.38,有
大安區,房地(土地+建物)+車位,敦化南路二段81巷31~60號,34.82,其他,,,1090705,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691021,189.34,4,2,2,有,有,51000000,269357,坡道平面,0.0,0,,RPQOMLLLQHPFFFA68EA,142.61,0.0,23.54,有
士林區,土地,芝蘭段三小段31~60地號,28.67,其他,,,1090824,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,10464,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLMJRHPFFEA38EA,0.0,0.0,0.0,無
北投區,房地(土地+建物)+車位,永興路二段31~60號,19.38,其他,,,1090812,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030218,116.77,1,2,2,有,有,16100000,140555,其他,10.05,1100000,,RPQNMLMJRHPFFEA48EA,50.66,9.87,5.21,有
北投區,房地(土地+建物),致遠一路二段12巷5弄1~30號,28.44,其他,,,1090723,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660407,109.2,5,0,1,有,無,16000000,146520,,0.0,0,頂樓加蓋;,RPXOMLQLQHPFFEA17EA,103.8,0.0,5.4,無
北投區,房地(土地+建物)+車位,明德路38巷1~30號,40.44,其他,,,1090721,土地1建物1車位2,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040203,227.46,3,2,3,有,有,39800000,174976,升降機械,45.86,0,,RPPNMLLJRHPFFEA28EA,107.93,3.84,10.46,有
北投區,房地(土地+建物),義理街63巷4弄1~30號,43.5,其他,,,1090731,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651103,101.44,3,2,2,有,無,12200000,120268,,0.0,0,,RPSOMLMJRHPFFEA78EA,101.44,0.0,0.0,無
士林區,房地(土地+建物)+車位,中山北路七段114巷41弄1~30號,44.95,其他,,,1090715,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710709,220.54000000000002,3,2,2,有,有,23800000,107917,坡道平面,0.0,0,,RPTOMLMJRHPFFEA88EA,183.93,0.0,14.31,有
士林區,房地(土地+建物),忠誠路二段21巷45弄1~30號,29.53,其他,,,1090614,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730116,105.19,5,3,3,有,無,14380000,136705,,0.0,0,陽台外推;頂樓加蓋;,RPVOMLMJRHPFFEA09EA,95.23,0.0,7.84,無
北投區,房地(土地+建物),中山路1~30號,9.8,其他,,,1090722,土地1建物1車位0,八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920127,70.83,1,1,1,有,有,12500000,176479,,0.0,0,陽台外推;其他增建;,RPWOMLMJRHPFFEA56EA,37.04,0.0,13.32,有
士林區,房地(土地+建物),延平北路五段231巷1~30號,23.67,其他,,,1090823,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0590413,55.97,2,2,2,有,無,7500000,134000,,0.0,0,,RPVNMLNJRHPFFEA09EA,55.97,0.0,0.0,無
士林區,房地(土地+建物),倫等街48巷1~30號,33.27,其他,,,1090812,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690702,82.32,0,0,0,無,無,9500000,115403,,0.0,0,其他增建;,RPTNMLLJRHPFFEA68EA,69.51,12.81,0.0,無
北投區,土地,八仙段二小段271~300地號,302.5,其他,,,1090722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18300000,60496,,0.0,0,,RPQOMLNJRHPFFEA68EA,0.0,0.0,0.0,無
士林區,房地(土地+建物),莊頂路172巷31~60號,604.0,其他,,,1090810,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660205,471.05,5,4,7,有,有,135380000,287400,,0.0,0,,RPTNMLRJRHPFFEA66EA,372.56,98.49,0.0,無
大安區,房地(土地+建物)+車位,光復南路661~690號,11.44,其他,,,1090818,土地3建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060515,156.53,3,2,2,有,有,34476000,220252,坡道機械,0.0,1500000,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLMJRHPFFFA48EA,76.8,11.72,4.26,有
大安區,土地,仁愛段六小段271~300地號,61.22,其他,,,1090825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5884000,96112,,0.0,0,包含公共設施保留地用地;,RPXNMLMJRHPFFFA66EA,0.0,0.0,0.0,無
中山區,房地(土地+建物),中原街1~30號,4.92,其他,,,1090624,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660625,30.46,0,0,0,無,有,5100000,167433,,0.0,0,,RPWQMLRKQHPFFCA96DA,21.85,0.0,3.52,有
內湖區,房地(土地+建物),內湖路三段60巷48弄1~30號,29.8,其他,,,1090725,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740911,94.4,3,2,2,有,無,16600000,175847,,0.0,0,陽台外推;其他增建;,RPPRMLTKQHPFFCA56DA,75.34,10.58,0.0,無
內湖區,房地(土地+建物)+車位,內湖路一段1~30號,25.81,其他,,,1090804,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071109,202.14,2,2,2,有,有,58640000,330404,坡道平面,33.74,3000000,含裝潢費;含傢俱設備費;,RPUNMLLKQHPFFCA48DA,96.98,5.7,10.05,有
中山區,房地(土地+建物)+車位,中山北路二段65巷2弄31~60號,13.24,其他,,,1090723,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0970114,77.02,3,2,2,有,有,18500000,240197,塔式車位,0.0,0,陽台外推;夾層;其他增建;,RPSOMLNJRHPFFCA58DA,40.72,0.0,7.36,有
中山區,房地(土地+建物),民生東路一段1~30號,4.01,其他,,,1090810,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690815,45.85,1,1,1,有,有,6880000,150055,,0.0,0,陽台外推;,RPXPMLLMQHPFFCA56DA,33.88,0.0,1.82,有
信義區,房地(土地+建物)+車位,吳興街600巷100弄1~30號,12.96,其他,,,1090709,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030108,100.57,2,2,2,有,有,15000000,149150,升降平面,23.63,0,夾層;其他增建;,RPSNMLPKQHPFFDA78DA,39.87,9.55,1.56,有
